Column1	x	y	z	sentence	labels	my_categories	model_gen_cat
2858	7.250057	13.186442	7.6963215	WIP Switch centos 8 nodeset to centos stream  Right now_ centos-8 nodesets appear to be failing because wallaby+ RDO is centos-8-stream only  Change-Id: I838d87b97b4605435b81821683c698c10281caa4	1	testing	dnm_job_openstack
2859	8.699451	13.407636	8.478721	DNM test 20 jobs  Depends-On: https://reviewopendevorg/c/openstack/tripleo-ci/+/794714 Change-Id: I5ee994296e5910ca434ed517ac470104c73263a8	-1	testing	dnm_job_openstack
2860	9.603579	13.173615	9.094478	Pin Flask to 1x  Flask 2x was made available via upper constraints [1]_ which breaks several Zuul jobs Pin Flask to 1x for now  [1] https://reviewopendevorg/c/openstack/requirements/+/793023  Change-Id: Ifdd0151ef3d4f5e8995e1095c62d0d587d2186fa	-1	add_security_group_policy	add_id_security_group
2861	6.334723	19.856829	11.371244	Fix for helm-chart-repository Function  This PS provides fix for the "helm-chart-repository" function  The name and namespace for the HelmRepository resource were backwards The replacement rule for the helm-chart-collator url had wrong target name so returning error during render  Change-Id: I0c59adfebd937bf095994bcd6886b74252e54477	0	add_context_security_container	adds_context_security_container
2862	12.221579	14.985982	2.2875402	Global request ID erroneously interpreted as local ID  When operator specified UUID using "X-Openstack-Request-ID" header_ OpenStack component logs it UUID as a global request id But Glance logs it UUID as local request id Because Glance assigned the received UUID to "request_id" variable It variable's value is logged as a local request id  Fixpoint ?Changed the assignment of the received UUID from "request_id" to "global_request_id"  This bug may have existed since the Pike release  Closes-Bug: #1886657 Change-Id: Icd82d3de1212992722c84f414d8ca4f8bdefdc22	-1	testing	dnm_job_openstack
2863	9.546847	12.861744	9.148188	Fix Docker build  The default nodeset was just changed to focal [1]_ which in the absence of the python-is-python3 package doesn't provide a python binary  [1] https://reviewopendevorg/c/opendev/base-jobs/+/789098  Change-Id: Ib6dd741dabdd118741d5726b6a1f6f00b3a909b3	-1	add_security_group_policy	add_id_security_group
2864	4.3814135	13.685154	6.6692357	Add '/tmp/default' to directory cleanup in cleansh  Change-Id: I6011e65269dbfafbe74302983ec9c60da37709c6	-1	add_security_group_policy	add_id_security_group
2865	8.909004	13.546075	8.516955	DMN - Test Values for Elastic Search  Trying to isolate some behavioral differences between master and https://reviewopendevorg/c/openstack/openstack-helm-infra/+/780453  Change-Id: Iee35773f05d380d31f2e69a1bc7dedd7345f3bb7	-1	testing	dnm_job_openstack
2866	13.453649	12.632308	-1.5260738	Improve docs on rabbitmq tuning params  TrivialFix  Change-Id: I2e6952a57004c52a538e22e029cd511be816e587	-1	refactoring_codebase	rabbitmq_timeout_pacemaker_command
2867	6.5255103	11.482254	6.83114	Fix import order in block_storage tests  Remove tox filter  Change-Id: Ib2c343daa8fbec569ae57a1c024b8633262a8b19	-1	add_ci_cd_pipeline	master_order_branch_version
2868	6.544383	11.499736	6.8507967	Fix import order in cloud tests  Remove tox filter  Change-Id: I298e3f0d5a2c53fbe31c56dfecf6ea54676c564e	-1	add_ci_cd_pipeline	master_order_branch_version
2869	6.532802	11.48269	6.837394	Fix import order in clustering tests  Remove tox filter  Change-Id: Ife111995d939f8373637b1668be2f955b58c6189	-1	add_ci_cd_pipeline	master_order_branch_version
2870	6.550821	11.493167	6.8490868	Fix import order in orchestration tests  Remove tox filter  Change-Id: I397c715192ac4e47cfe867df22323d30581ba1aa	-1	add_ci_cd_pipeline	master_order_branch_version
2871	6.5232162	11.500348	6.845628	Fix import order in identity tests  Remove tox filter  Change-Id: I810a5c6718df520323568cb74ad7fcdc2992f85e	-1	add_ci_cd_pipeline	master_order_branch_version
2872	8.084223	12.707288	8.22895	DNM: Reduce number of jobs for SOS development  While developing the scale-out-scheduler we often have to rebase and push a large stack of changes This has quite a heavy impact on the resources used by opendev Zuul  Most of the time it's sufficient for us to have only the basic Python tests running until we have finalized/polished the changes  We can use this commit to reduce the number of tests for future following commits and reduce the load on opendev Zuul  Change-Id: I222ed7bfe3b850fa80d593fdacdf6a08aaff2fac	-1	testing	dnm_job_openstack
2873	7.3796835	12.58886	8.038618	DNM - testing master build  Change-Id: I23716b5880694f5915bad644d0fdb69735e033ad	1	testing	dnm_id_test_change
2874	2.98709	13.479192	8.178781	Removes deprecated 'overcloudrc' module  Potentially concerned parties were warned by deprecation warning in a previous patch  Signed-off-by: Jiri Podivin <jpodivin@redhatcom> Change-Id: Iadeb6e64918d6950dfdecdf2e215819955e4a73c	-1	revert_security_policy	commit_id_security_revert
2875	3.1334577	13.494561	7.9610505	Deprecation notice for unused module The 'overcloudrc' module isn't used by any known validation and from the looks of it_ it hasn't been for a while  This is simple notification about its state and impending removal from the repo  Signed-off-by: Jiri Podivin <jpodivin@redhatcom> Change-Id: Ic70003f694e161a9f43e5ad4e1a27af646abd83e	-1	revert_security_policy	commit_id_security_revert
2876	7.573762	12.055893	6.6406465	fix restore triggers error  The 'add_trigger' function may raise exception when initializing a trigger_ it will cause the operationengine service always quit_ we need to catch it to avaid that  Change-Id: I468956c180d3a1ca5ece6b6ca58ade612f6fa5ad	-1	add_unit_test	add_group_security_test
2877	7.586881	15.009542	-0.93599963	fix for get 'force' parameter from parameters  When we use parameterget('force'_False)_ if 'force' in parameters_ we will get a string 'True' or 'False'_ which type is not boolean  This will affect later judgment  Change-Id: Iaab3aee377857dc1d431531dc150520365a93482	-1	add_security_policy	add_id_security_bug
2878	6.8783884	20.288689	9.841886	Add libcgroup-tools for volume_copy_bps_limit  Cinder has an option_ volume_copy_bps_limit_ which requires cgcreate command to set blkio limitation However_ cinder-volume container didn't include libcgroup-tools package which provides cgcreate command This change adds libcgroup-tools for cinder-volume container  Closes-Bug: #1930830 Change-Id: Idca61510ad73554216b964431c8632639413a4f2	-1	add_context_security_container	adds_context_security_container
2879	6.8675537	10.676161	7.4009814	add parameter to specify wsgi script source and path_ introduce hiera  Add the parameters to sepcify wsgi script and source The defaults per os-family are defined with hiera The former default was defined in panko::params  For transition the parameters are also added to the params class and a hiera lookup in commonyaml ensures the same values as defined  for the panko::wsgi::apache class  Change-Id: Ib197d48165a76ab26c3c2d1ad12375bb7795769a	-1	refactoring_codebase	introduced_version_change_microversion
2880	7.172382	12.926502	7.5704317	[DNM] run nfv test  Change-Id: Ib411c4c47311bc1161e94cb73c220dd118b78acd	1	testing	dnm_id_test_change
2881	-22.417183	5.686774	7.0624914	Merge remote-tracking branch 'origin/master' into f/centos8  Signed-off-by: Charles Short <charlesshort@windrivercom> Change-Id: I9ea16e3ca6741abe2c8b918be3680619c56c8f34	-1	add_ci_cd_pipeline	master_order_branch_version
2882	7.243361	12.573378	7.906989	DNM test patch  Change-Id: If3e137de2d331fbfd681535f04a763f445daf320	1	testing	dnm_id_test_change
2883	7.7360735	16.898489	7.409402	[DNM] Testing TLS with support to rabbitmq prometheus exporter  Depends-on: https://reviewopendevorg/c/openstack/openstack-helm-infra/+/794018 Change-Id: Ieed80cbb7785aeecf3782d2de401af0917e48015	-1	refactoring_codebase	rabbitmq_timeout_pacemaker_command
2884	6.254466	18.885427	9.688873	[WIP] Play a bit with podman client  Change-Id: Ieebe2e46e7369494e674776f2ae1be586ecd411c	0	add_context_security_container	adds_context_security_container
2885	8.1467495	15.379041	2.253165	Properly instantiate FernetUtils  The FernetUtils object has kwargs for the key_repository_ max_active_keys_ and the config_group The credential API uses an instance of the FernetUtils object to encrypt and decrypt credentials_ but the object wasn't instantiated with the config_group set This resulted in an error message like:    Either [None] key_repository does  When the credential key repository wasn't configured We should be setting the config_group so that we provide a more useful error message instead of a random `None`  Change-Id: Ia32cc12121ee243a003e5eb2fc832cc6a33ef499	-1	add_security_policy	commit_id_security_patch
2886	6.9142213	20.284693	9.8915825	Fix trust-scoped token create another token  When creating volume that encrypt it with barbican using trust-scoped token_ it failed Because the trust-scoped token will create another token_ but keystone don't allow tokens used for delegation to create another token So we should prevent the trust-scoped to create another token  Change-Id: I1a4cab3fd7c0131ec1c5bc924d72e2dea17b9dda Closes-Bug: #1849589	0	add_context_security_container	adds_context_security_container
2887	7.668813	21.425564	6.843337	WIP Add typing flag file  This indicates that keystoneauth supports typing While we haven't started to add annotations yet_ it's helpful for consuming libraries that want to_ and means as we add them_ they can be picked up by consuming libraries  Change-Id: Ic7aba0894277e253c572b872d9a51603a96a7151	-1	add_security_policy	add_id_security_keystone
2888	7.569637	16.763699	7.002237	discourage using X509 with external auth  We should not be recommending using X509 SSL client certificate with external auth as external auth is limited to a single domain Instead_ X509 should be used with federation  Change-Id: Ic7472c11e2eda3541d9302ee1baf22fdd49d707f Closes-Bug: 1813335	-1	add_security_policy	add_id_security_bug
2889	6.0247097	13.866849	3.305365	Modify the exception for assert_user_enabled  When user is disabled_ assert_user_enabled function will raise AssertionError exception that can't be identified easily by client keysotne should raise UserDisabled exception  Change-Id: I57180272cfd07cf33712d77230e305a8cf107049 Related-bug: #1842416	-1	add_security_group_policy	add_id_security_group
2890	5.9254127	13.6495495	6.862499	Add blueprints for the document  Change-Id: Ia982405d8790c10d8903fa04a3ddaeaa5a83f6d8	1	add_security_policy	add_id_security_bug
2891	7.824423	21.6709	7.2971907	Update the caching guide  During the virtual midcycle_ we came up with a list of things we can update in the caching guide to make it more useful for operators:    https://etherpadopenstackorg/p/keystone-train-midcycle-topics  This commit attempts to work that feedback into the existing caching configuration guide  Change-Id: I9812c5be067ee43be18be76f31bc16dc2693a292	-1	add_security_policy	add_id_security_keystone
2892	7.539175	21.549973	6.6876397	backends/ldap: Fix auth for UTF-8 user names  Keystone throws a `UnicodeDecodeError` exception when a user with non-ascii charaters in their name tries to authenticate  This commit decodes `ldap_filter` to UTF-8_ which fixes the string formatting that constructs the LDAP query  Change-Id: Iec82685cd3cd27b566d384845b9f823220c28ed3 Closes-Bug: #1834342	0	add_security_policy	add_id_security_keystone
2893	7.562442	21.427065	7.2405076	[doc] Fix the incorrect command  ln -s /usr/share/keystone/wsgi-keystoneconf /etc/httpd/confd/ should be: ln -s /usr/share/keystone/wsgi-keystoneconf /etc/httpd/confd/wsgi-keystoneconf  Change-Id: Ib88ad4ec7c619138f785223982171d901b0e7e3e Closes-Bug: #1833554	0	add_security_policy	add_id_security_keystone
2894	10.999567	15.07444	0.9095043	Add cadf auditing to ec2 credentials  Change-Id: I6c69012fe001ce1a4f374a9ea06a0fbea115b77b	-1	add_security_group_policy	add_id_security_group
2895	4.4112816	15.404555	4.502343	Fix XSS issues  Using webinspect tool to test_ the test results show that there is XSS issues  Change-Id: Ibbbb8e42166e62f80975c0219eaee483a6df2d4f	-1	add_security_group_policy	add_id_security_group
2896	7.6739564	21.389118	7.0522413	Use ignore_change_password_on_first_use for admin  usually deployment via configuration mgmt involves rendering config of the service_ executing the scripts and then staring a service  If password expiry and change password on first use are set in Keystone_ the admin user created by bootstrap will be useless for further automation_ so let's create the user with at least 'ignore_change_password_on_first_use' set to True_ giving automation a chance to set any other options on it (password_expiry is in days_ so presumably automation has time to finish)  Change-Id: I9d59b1686298e752e56d61d25313f81dbd9a93ba	1	add_security_policy	add_id_security_bug
2897	7.4349394	11.278575	7.4943337	Converting the API tests to use flask's test_client  For each API unit test class_ the methods are converted to use the Flask app test_client context manager  Change-Id: Ic3c735a099022d8da130e9cf271730ac392b8478	-1	add_unit_test	tests_id_unit_test
2898	9.322826	15.853871	7.61424	Allow domain admin listing their domain  When `openstack user list --domain DomainName` is executed_ openstackcli needs to find out id of the domain_ so that it could be used to fetch users It does that by listing domains filtering them by name_ and using the id from the list Today with default policyv3cloudsamplejson this is not possible  The change allows domain admin to fetch domain list if it is filtered by domain name  Please note that the issue can be fixed in any existing deployment by just changing policies the way it is done in this commit_ but it is still good to have the policies correct by default  Change-Id: Idc163449673c32566c5bf5ea1f377d6291fba14c Closes-Bug: 1732502	1	add_security_policy	adds_id_security_bug
2899	7.5962863	21.503176	7.154477	Change DevStack plugin to setup multi-Keystone  Change DevStack plugin to allow setup of 2 Keystone services on different nodes in order to run multinode Grenade job This plugin will setup HAProxy in round-robin mode to bind Keystone services together  Change-Id: Idee6a70232b3e7ea65c2c6f67a7b5db352f1614a Partially-Implements: bp rolling-upgrade-testing	0	add_security_policy	add_id_security_keystone
